index,status,end_date,start_date,years_to_event,event_indicator,total_liabilities_by_net_assets,cash_by_total_assets,cash_by_current_liabilities,current_assets_by_current_liabilities,tax,EBTIDA,financial_expenses_by_total_assets,EBIT,working_capital_by_total_assets,size_classification,income_tax_by_total_assets,sector,cooperative,nonprofit,other,private,public
8327.0,Bankruptcy,2019-07-02 00:00:00.000000000,2004-06-07,15,2,-1643.246343561801,1.3787085514834206e-05,1.9405551461557355e-05,0.14369933677229182,12500.0,-13000.0,0.01588132635253054,-555666.6666666666,-0.44485165794066317,Small,0.006544502617801047,N - Administrative and support service activities,0,0,0,0,1
8328.0,Bankruptcy,2020-04-08 00:00:00.000000000,2004-05-28,16,2,-379.8219584569733,1.953125e-05,5.399568034557236e-06,0.27213822894168466,2000.0,46666.666666666664,0.09375,33000.0,-1.388671875,Small,0.01171875,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8329.0,Bankruptcy,2021-05-25 00:00:00.000000000,2004-06-10,17,2,-1753.2467532467533,4.197530864197531e-05,4.8710601719197715e-05,0.33810888252149,43000.0,49333.333333333336,0.019753086419753086,22666.666666666668,-0.07407407407407407,Small,0.31851851851851853,I - Accommodation and food service activities,0,0,0,1,0
8330.0,Bankruptcy,2020-11-23 00:00:00.000000000,2004-06-11,16,2,10037.854889589906,0.00021275927089880575,0.0002681188118811881,1.1255445544554457,37666.666666666664,188333.33333333334,0.02294154619736015,75666.66666666667,-0.0025141420490257696,Small,0.035512256442488996,F - Construction,0,0,0,0,1
8331.0,Merger by absorption,2021-07-07 00:00:00.000000000,2004-06-02,17,0,4449.708717842965,5.677144280566788e-06,0.00017831149927219797,9.42212518195051,1666.6666666666667,181333.33333333334,0.008492544403378481,-158000.0,0.011678696805737392,Large,5.793004367925294e-05,"M - Professional, scientific and technical activities",0,0,0,1,0
8332.0,Merger by absorption,2021-12-16 00:00:00.000000000,2004-06-03,17,0,6666.666666666667,0.00019081632653061224,0.00024327840416305292,1.1912402428447528,0.0,-14666.666666666666,0.017346938775510204,-28000.0,0.32142857142857145,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8333.0,Merger by absorption,2020-02-14 00:00:00.000000000,2004-06-08,16,0,1919.5494770716011,9.639564124056999e-05,0.000518018018018018,3.7995495495495497,1000.0,-31666.666666666668,0.03227158424140821,-77000.0,0.5092204526404023,Small,0.0012573344509639564,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8334.0,Liquidation,2021-02-26 00:00:00.000000000,2004-06-07,17,4,-796.9924812030075,0.00016981132075471697,7.643312101910829e-05,0.435244161358811,1000.0,25666.666666666668,0.07075471698113207,25666.666666666668,-1.4787735849056602,Small,0.014150943396226414,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8335.0,Merger by absorption,2021-01-21 00:00:00.000000000,2004-06-08,17,0,2884.8821081830793,0.00034615384615384613,0.0010762331838565023,2.077727952167414,39000.0,192333.33333333334,0.013942307692307691,127000.0,-0.02644230769230769,Small,0.056249999999999994,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8336.0,Liquidation,2021-03-23 00:00:00.000000000,2004-06-18,17,4,3034.4827586206898,9.09090909090909e-05,0.00019753086419753085,1.691358024691358,6500.0,40000.0,0.10227272727272728,37000.0,0.6051136363636364,Small,0.11079545454545454,F - Construction,0,0,0,1,0
8337.0,Bankruptcy,2021-11-15 00:00:00.000000000,2004-06-16,17,2,-347.05882352941177,0.00022372881355932204,6.521739130434783e-05,0.16106719367588934,11333.333333333334,93666.66666666667,0.06440677966101695,66666.66666666667,-1.0067796610169493,Small,0.11525423728813561,C - Manufacturing,0,0,0,1,0
8338.0,Liquidation,2020-04-03 00:00:00.000000000,2004-06-25,16,4,5920.466595970308,7.970625111946983e-06,9.59982741883292e-06,1.2033221874662927,21000.0,-31666.666666666668,0.0022389396381873546,-56000.0,0.331273508866201,Small,0.005642127888232133,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8339.0,Liquidation,2021-03-01 00:00:00.000000000,2004-06-23,17,4,52805.555555555555,0.0009366780641767491,0.0009592592592592592,1.0193265993265994,212000.0,310000.0,0.0003945291951604419,301000.0,-1.1000460284061022,Small,0.04182009468700684,"M - Professional, scientific and technical activities",0,0,0,1,0
8340.0,Merger by absorption,2021-06-29 00:00:00.000000000,2004-06-18,17,0,4210.843373493975,0.00021173104434907012,0.0008291316526610645,1.927170868347339,3500.0,5000.0,0.023605150214592276,-34333.333333333336,-0.1813304721030043,Small,0.0075107296137339056,F - Construction,0,0,0,1,0
8341.0,Bankruptcy,2020-10-16 00:00:00.000000000,2004-06-22,16,2,18259.999999999996,7.886089813800658e-05,0.00011464968152866241,1.0796178343949043,2666.6666666666665,31000.0,0.018619934282584887,-16666.666666666668,0.19715224534501644,Small,0.008762322015334063,F - Construction,0,0,0,1,0
8342.0,Bankruptcy,2020-10-13 00:00:00.000000000,2004-06-29,16,2,17000.000000000004,0.00013387423935091276,0.00020754716981132075,1.0911949685534592,1000.0,11000.0,0.04056795131845842,-13000.0,0.004056795131845842,Small,0.006085192697768763,F - Construction,0,0,0,1,0
8343.0,Liquidation,2021-12-30 00:00:00.000000000,2004-06-28,17,4,-56833.333333333336,4.6920821114369496e-05,4.651162790697674e-05,0.9825581395348837,15000.0,118666.66666666667,0.036656891495601175,118000.0,0.5557184750733137,Small,0.06598240469208211,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8344.0,Liquidation,2019-03-27 00:00:00.000000000,2004-07-05,15,4,1763.9608520437537,0.0005215404699738902,0.0012592592592592592,2.368794326241135,10000.0,-3333.3333333333335,0.0019582245430809398,-5000.0,0.08567232375979111,Small,0.0097911227154047,H - Transportation and storage,0,0,0,1,0
8345.0,Merger by absorption,2019-04-29 00:00:00.000000000,2004-07-01,15,0,-11307.692307692309,0.0001111111111111111,0.00013279132791327913,0.8970189701897019,3333.3333333333335,17666.666666666668,0.047619047619047616,5333.333333333333,0.15192743764172334,Small,0.022675736961451247,I - Accommodation and food service activities,0,0,0,1,0
8346.0,Liquidation,2022-11-16 00:00:00.000000000,2004-06-30,18,4,1472.0279720279718,0.0007957244655581949,0.005856643356643357,6.0,46000.0,141333.33333333334,0.0066508313539192405,127000.0,-0.008551068883610452,Small,0.0655581947743468,F - Construction,0,0,0,1,0
8347.0,Liquidation,2020-05-25 00:00:00.000000000,2004-07-01,16,4,1970.3703703703702,0.0005090225563909775,0.00593859649122807,6.912280701754386,47000.0,96666.66666666667,0.011278195488721806,83333.33333333333,-0.02255639097744361,Small,0.10601503759398496,K - Financial and insurance activities,0,0,0,1,0
8348.0,Liquidation,2021-09-29 00:00:00.000000000,2004-06-22,17,4,2042.9364756873902,0.0008494331366439038,0.0017657111356119077,2.017640573318633,356333.3333333333,342000.0,0.0005966982695750182,292333.3333333333,-0.35099118212557184,Medium sized,0.07087449446396604,"M - Professional, scientific and technical activities",0,0,0,1,0
8349.0,Merger by absorption,2021-08-31 00:00:00.000000000,2004-06-23,17,0,7724.63768115942,0.0005422138836772983,0.0006705336426914153,1.160092807424594,6333.333333333333,51333.333333333336,0.005628517823639775,44333.333333333336,-0.0225140712945591,Small,0.03564727954971857,L - Real estate activities,0,0,0,1,0
8350.0,Bankruptcy,2021-07-01 00:00:00.000000000,2004-07-01,17,2,-1915.5405405405404,7.054673721340389e-05,7.604562737642586e-05,0.4391634980988593,2666.6666666666665,65333.33333333333,0.014109347442680775,17666.666666666668,-0.34744268077601415,Medium sized,0.014109347442680775,I - Accommodation and food service activities,0,0,0,1,0
8351.0,Merger by absorption,2020-07-31 00:00:00.000000000,2004-07-14,16,0,3098.6977381768334,0.0004406104844061048,0.0006582947785855915,1.4824851288830139,19000.0,150333.33333333334,0.0256580402565804,138000.0,0.24950232249502322,Small,0.012607830126078301,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
8352.0,Liquidation,2021-09-29 00:00:00.000000000,2004-07-01,17,4,45361.11111111112,5.6950398040416405e-05,0.0002,1.075268817204301,33000.0,175333.33333333334,0.01775872627066748,113666.66666666667,0.0018371096142069808,Small,0.060624617268830366,C - Manufacturing,0,0,0,1,0
8353.0,Bankruptcy,2022-10-25 00:00:00.000000000,2004-07-16,18,2,3228.327228327228,9.833585476550681e-06,2.3008849557522124e-05,1.724778761061947,0.0,-186333.33333333334,0.01979324256177509,-221333.33333333334,0.5190368129097327,Medium sized,0.0,C - Manufacturing,0,0,0,1,0
8354.0,Merger by absorption,2019-07-10 00:00:00.000000000,2004-07-26,15,0,-15574.999999999998,4.0128410914927775e-05,4.370629370629371e-05,0.9300699300699302,2000.0,4000.0,0.014446227929373997,-2666.6666666666665,0.2696629213483146,Small,0.009630818619582666,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8355.0,Liquidation,2021-11-30 00:00:00.000000000,2004-07-26,17,4,19425.182481751828,0.0009286049788633161,0.0009929683576092416,1.0551481667503766,20333.333333333332,390000.0,0.0016909347111319867,349333.3333333333,-0.6569281352747769,Small,0.0057303898543917325,"M - Professional, scientific and technical activities",0,0,0,1,0
8356.0,Liquidation,2021-10-25 00:00:00.000000000,2004-08-03,17,4,1306.6666666666665,0.0005357142857142857,0.0026249999999999997,4.7625,2666.6666666666665,-23333.333333333332,0.03571428571428572,-24666.666666666668,-0.010204081632653062,Small,0.020408163265306124,"M - Professional, scientific and technical activities",0,0,0,0,1
8357.0,Merger by absorption,2022-07-29 00:00:00.000000000,2004-08-05,18,0,1447.4921630094043,7.543764663418156e-05,0.00034290401968826913,4.140278917145201,52333.333333333336,147000.0,0.0036094567767550986,92666.66666666667,0.7476989713048187,Medium sized,0.028334235697527525,N - Administrative and support service activities,0,0,0,1,0
8358.0,Bankruptcy,2022-04-20 00:00:00.000000000,2004-07-15,18,2,-8648.148148148148,4.496788008565311e-05,6.885245901639344e-05,0.8229508196721311,0.0,38666.666666666664,0.02997858672376874,21666.666666666668,-0.01498929336188437,Small,0.0,F - Construction,0,0,0,1,0
8359.0,Liquidation,2022-03-31 00:00:00.000000000,2004-07-30,18,4,2143.492063492063,0.00048785545023696683,0.00183,2.75,178333.33333333334,614666.6666666666,0.005035545023696683,592000.0,0.008886255924170616,Small,0.15847156398104267,N - Administrative and support service activities,0,0,0,1,0
8360.0,Merger by absorption,2019-07-31 00:00:00.000000000,2004-08-03,15,0,-4396.396396396396,7.172131147540985e-06,7.049345417925479e-06,0.7769385699899296,8666.666666666666,30333.333333333332,0.005122950819672132,14333.333333333334,0.2966188524590164,Small,0.01331967213114754,"M - Professional, scientific and technical activities",0,0,0,0,1
8361.0,Liquidation,2022-06-24 00:00:00.000000000,2004-08-16,18,4,9999.999999999998,0.00022794117647058823,0.0013478260869565215,1.5826086956521737,666.6666666666666,-23666.666666666668,0.07794117647058825,-42333.333333333336,0.008823529411764706,Small,0.0029411764705882353,"R - Arts, entertainment and recreation",0,0,0,1,0
8362.0,Liquidation,2021-12-20 00:00:00.000000000,2004-08-24,17,4,4132.047477744807,0.00018922800718132853,0.0028181818181818178,4.60427807486631,-162000.0,-147333.33333333334,0.05224416517055655,-240333.33333333334,0.07432675044883304,Small,-0.17450628366247756,"M - Professional, scientific and technical activities",0,0,0,0,1
8363.0,Liquidation,2020-09-25 00:00:00.000000000,2004-08-18,16,4,1887.2549019607845,0.0004896103896103895,0.007392156862745098,9.0,4000.0,9000.0,0.006493506493506493,-8333.333333333334,0.07532467532467531,Small,0.015584415584415583,F - Construction,0,0,0,1,0
8364.0,Merger by absorption,2019-12-20 00:00:00.000000000,2004-08-30,15,0,2292.565947242206,5.962343096234309e-05,0.00010815939278937381,1.791271347248577,42333.333333333336,128666.66666666666,0.0031380753138075313,124000.0,0.9994769874476986,Small,0.13284518828451883,F - Construction,0,0,0,1,0
8365.0,Bankruptcy,2022-10-20 00:00:00.000000000,2004-08-30,18,2,8078.8530465949825,3.5492457852706298e-06,4.0920716112531966e-06,1.1427109974424552,1000.0,-8666.666666666666,0.012422360248447206,-11666.666666666666,0.5443655723158829,Small,0.0013309671694764862,F - Construction,0,0,0,1,0
8366.0,Liquidation,2021-09-20 00:00:00.000000000,2004-09-03,17,4,-51625.0,0.0,0.0,0.9798404031919362,16333.333333333332,-255333.33333333334,0.0036319612590799033,-275333.3333333333,0.22679580306698952,Small,0.019774011299435026,H - Transportation and storage,0,0,0,1,0
8367.0,Liquidation,2022-02-25 00:00:00.000000000,2004-09-03,18,4,-1326.5440210249672,0.00012976721149083703,4.983357108892059e-05,0.3775558725630052,1000.0,-438666.6666666667,0.036156513125309556,-471666.6666666667,-0.23328380386329867,Small,0.0014858841010401188,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8368.0,Bankruptcy,2022-01-04 00:00:00.000000000,2004-09-10,18,2,-6518.518518518518,0.00019696969696969695,0.00023853211009174308,0.8130733944954128,1000.0,52000.0,0.022727272727272728,29000.0,-0.37878787878787884,Small,0.002840909090909091,I - Accommodation and food service activities,0,0,0,0,1
8369.0,Provisional suspension,2022-11-16 00:00:00.000000000,2004-09-13,18,1,-1898.330804248862,0.00011670663469224619,0.0001267361111111111,0.4288194444444444,666.6666666666666,12000.0,0.08473221422861711,-17666.666666666668,-0.416466826538769,Small,0.0015987210231814548,I - Accommodation and food service activities,0,0,0,1,0
8370.0,Bankruptcy,2021-04-19 00:00:00.000000000,2004-09-10,17,2,8508.474576271186,0.00011553784860557768,0.00013211845102505695,1.1359149582384207,7000.0,22333.333333333332,0.0006640106241699867,17666.666666666668,-0.015272244355909695,Small,0.013944223107569721,N - Administrative and support service activities,0,0,0,1,0
8371.0,Bankruptcy,2022-10-25 00:00:00.000000000,2004-08-17,18,2,7798.91304347826,3.4843205574912894e-06,5.5309734513274346e-06,1.3207964601769913,7666.666666666667,72666.66666666667,0.006968641114982579,38000.0,0.06829268292682926,Small,0.01602787456445993,"M - Professional, scientific and technical activities",0,0,0,1,0
8372.0,Merger by absorption,2020-12-21 00:00:00.000000000,2004-09-17,16,0,1507.9671656204732,1.5049631764329171e-05,4.46343779677113e-05,2.965811965811966,78333.33333333333,227000.0,0.006083893691962856,234666.66666666666,0.12904258725584375,Small,0.07524815882164584,J - Information and communication,0,0,0,1,0
8373.0,Bankruptcy,2022-09-09 00:00:00.000000000,2004-09-09,18,2,2601.1597938144328,5.548674758484023e-05,0.0002105263157894737,2.4605263157894735,13000.0,50333.333333333336,0.009165221699281644,-8666.666666666666,0.2774337379242011,Small,0.009660639088432003,F - Construction,0,0,0,1,0
8374.0,Liquidation,2019-06-17 00:00:00.000000000,2004-09-14,15,4,2240.663900414938,0.0001376543209876543,0.0004255725190839695,2.3797709923664123,59000.0,175000.0,0.011111111111111112,154333.33333333334,0.03888888888888889,Small,0.10925925925925926,K - Financial and insurance activities,0,0,0,1,0
8375.0,Bankruptcy,2021-02-08 00:00:00.000000000,2004-09-15,17,2,3390.39039039039,0.00014348981399468557,0.00021542553191489363,1.4428191489361704,4000.0,-16666.666666666668,0.023914968999114262,-26333.333333333332,0.5314437555358725,Small,0.01062887511071745,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8376.0,Bankruptcy,2022-06-28 00:00:00.000000000,2004-09-20,18,2,-4000.0,5.555555555555555e-06,4.444444444444444e-06,0.8,0.0,21000.0,0.06666666666666667,21000.0,0.38333333333333336,Small,0.0,I - Accommodation and food service activities,0,0,0,1,0
8377.0,Bankruptcy,2022-02-03 00:00:00.000000000,2004-09-22,18,2,-8227.513227513227,5.723472668810289e-05,7.373653686826844e-05,0.8434134217067109,4000.0,56666.666666666664,0.045016077170418,26000.0,0.26302250803858523,Small,0.0077170418006430866,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8378.0,Bankruptcy,2022-10-20 00:00:00.000000000,2004-09-21,18,2,-913.0434782608695,0.0004047619047619048,0.00020987654320987656,0.5061728395061729,0.0,-7000.0,0.0,-8333.333333333334,-1.5,Small,0.0,I - Accommodation and food service activities,0,0,0,1,0
8379.0,Merger by absorption,2019-03-25 00:00:00.000000000,2004-09-17,15,0,6250.825082508251,9.873284054910242e-05,0.0002931034482758621,1.474921630094044,22000.0,150333.33333333334,0.01689545934530095,92666.66666666667,0.2106652587117212,Small,0.03484688489968321,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8380.0,Merger by absorption,2021-05-19 00:00:00.000000000,2004-09-23,17,0,-3773.572377158034,1.1217666725321134e-05,2.101532882808637e-05,0.5033789352233394,1500.0,-96666.66666666667,0.00017596339961288053,-682333.3333333334,-0.005102938588773535,Medium sized,0.00039591764912898117,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
8381.0,Merger by absorption,2019-07-26 00:00:00.000000000,2004-09-27,15,0,2328.089887640449,0.00019691119691119693,0.00035172413793103447,1.7672413793103448,23333.333333333332,35333.333333333336,0.002895752895752896,31333.333333333332,-0.006756756756756758,Small,0.06756756756756757,K - Financial and insurance activities,0,0,0,1,0
8382.0,Merger by absorption,2020-12-31 00:00:00.000000000,2004-09-30,17,0,1469.1358024691358,0.000443609022556391,0.0015526315789473682,3.3823529411764706,97000.0,297666.6666666667,0.006634232640424591,286000.0,0.4170720919946926,Small,0.12870411322423708,J - Information and communication,0,0,0,1,0
8383.0,Merger by absorption,2019-06-26 00:00:00.000000000,2004-10-04,15,0,1577.4309723889555,0.00012861491628614918,0.0003557894736842105,2.75578947368421,52333.333333333336,127000.0,0.0015220700152207,122666.66666666667,0.15258751902587517,Small,0.059741248097412485,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8384.0,Liquidation,2021-08-26 00:00:00.000000000,2004-10-01,17,4,1315.0252525252527,0.000698991838694191,0.004742671009771987,6.162866449511401,18666.666666666668,80000.0,0.0009601536245799326,41333.333333333336,0.008641382621219395,Small,0.02688430148823812,F - Construction,0,0,0,1,0
8385.0,Bankruptcy,2022-01-03 00:00:00.000000000,2004-10-01,18,2,-17340.611353711793,6.799294887937547e-06,1.229788203142792e-05,0.9460259621953997,4333.333333333333,131000.0,0.04835054142533367,-80666.66666666667,0.24968521782926215,Medium sized,0.0016368672878368166,F - Construction,0,0,0,1,0
8386.0,Bankruptcy,2022-10-25 00:00:00.000000000,2004-10-11,18,2,-3745.5429497568884,7.356122890523583e-05,6.8e-05,0.784,3500.0,-131000.0,0.042405884898312415,-154000.0,-0.041540458675897875,Small,0.004543487667676331,F - Construction,0,0,0,1,0
8387.0,Bankruptcy,2019-12-31 00:00:00.000000000,2004-09-24,16,2,3569.462365591398,6.398361248343173e-05,9.076923076923078e-05,1.3972649572649571,3666.6666666666665,-6666.666666666667,0.011206169418002168,-24333.333333333332,0.42740089167369555,Medium sized,0.0013254608989034821,F - Construction,0,0,0,0,1
8388.0,Bankruptcy,2021-10-12 00:00:00.000000000,2004-10-11,17,2,1876.595744680851,9.070294784580499e-06,2.424242424242424e-05,2.418181818181818,4000.0,15333.333333333334,0.022675736961451247,15333.333333333334,0.7414965986394558,Small,0.027210884353741496,H - Transportation and storage,0,0,0,1,0
8389.0,Bankruptcy,2020-12-31 00:00:00.000000000,2004-10-04,17,2,-291.06322854115155,1.3349514563106795e-05,3.340419070756149e-06,0.13999392651078044,0.0,-172333.33333333334,0.07888349514563106,-220333.33333333334,-0.16626213592233008,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
8390.0,Liquidation,2021-10-19 00:00:00.000000000,2004-10-15,17,4,1633.6391437308869,0.0005170348184200674,0.003068888888888889,5.031111111111111,210666.66666666666,105666.66666666667,0.011231748408835642,-14333.333333333334,0.037626357169599396,Small,0.23661549981280416,H - Transportation and storage,0,0,0,1,0
8391.0,Merger by absorption,2022-06-30 00:00:00.000000000,2004-10-13,18,0,1424.8203427307903,0.00011580989330746849,0.00039405940594059406,3.3887788778877885,30000.0,93333.33333333333,0.0005819592628516005,90000.0,0.46614936954413194,Medium sized,0.01745877788554801,C - Manufacturing,0,0,0,0,1
8392.0,Liquidation,2019-12-19 00:00:00.000000000,2004-09-30,15,4,4046.35761589404,0.000765302782324059,0.0011283783783783785,1.363899613899614,51666.666666666664,135333.33333333334,0.0009819967266775777,123333.33333333333,-0.8877250409165303,Small,0.050736497545008176,"M - Professional, scientific and technical activities",0,0,0,1,0
8393.0,Bankruptcy,2020-12-21 00:00:00.000000000,2004-10-18,16,2,8182.926829268293,0.00014605067064083456,0.00019386745796241343,1.162215628090999,4666.666666666667,31333.333333333332,0.04023845007451565,24666.666666666668,0.6415797317436662,Small,0.010432190760059613,N - Administrative and support service activities,0,0,0,1,0
8394.0,Merger by absorption,2022-02-01 00:00:00.000000000,2004-10-22,18,0,5592.31905465288,3.98837823560486e-05,8.179848320693392e-05,1.366738894907909,41666.666666666664,165666.66666666666,0.008188061278394084,80666.66666666667,0.29952456418383516,Medium sized,0.033016376122556784,J - Information and communication,0,0,0,0,1
8395.0,Liquidation,2022-06-23 00:00:00.000000000,2004-10-11,18,4,-6843.137254901961,0.0004297994269340974,0.0005044843049327355,0.8273542600896862,15666.666666666666,37666.666666666664,0.0276981852913085,18000.0,-0.07449856733524356,Small,0.044890162368672396,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
8396.0,Bankruptcy,2020-06-16 00:00:00.000000000,2004-10-20,16,2,-967.4937965260547,5.46293921518338e-05,3.723776223776224e-05,0.29527972027972027,1000.0,-131000.0,0.012310848935624518,-336000.0,-0.5103872787894332,Medium sized,0.0007694280584765324,I - Accommodation and food service activities,0,0,0,1,0
8397.0,Demerger,2021-04-29 00:00:00.000000000,2004-10-21,17,5,2702.407002188184,0.0002639676113360324,0.0006481113320079523,1.9105367793240557,6000.0,130333.33333333334,0.012145748987854251,49666.666666666664,0.3635627530364372,Small,0.014574898785425101,J - Information and communication,0,0,0,1,0
8398.0,Merger by absorption,2022-03-14 00:00:00.000000000,2004-10-29,18,0,3813.5593220338983,0.0003733333333333333,0.0005350318471337579,1.3694267515923568,0.0,-333.3333333333333,0.0044444444444444444,-333.3333333333333,0.26666666666666666,Small,0.0,H - Transportation and storage,0,0,0,1,0
8399.0,Liquidation,2016-05-20 00:00:00.000000000,2004-10-29,12,4,-430.53354463814054,0.00010184049079754601,4.1191066997518616e-05,0.06054590570719603,0.0,-81666.66666666667,0.08098159509202453,-141000.0,-0.17668711656441716,Small,0.0,N - Administrative and support service activities,0,0,0,1,0
8400.0,Bankruptcy,2022-06-28 00:00:00.000000000,2004-10-27,18,2,10351.111111111111,7.68570201803349e-05,8.589251439539348e-05,1.1079654510556622,2666.6666666666665,21333.333333333332,0.0115929583512237,18000.0,0.35637612709317307,Medium sized,0.0034349506225848,H - Transportation and storage,0,0,0,1,0
8401.0,Merger by absorption,2019-06-27 00:00:00.000000000,2004-11-02,15,0,608666.6666666666,1.2048192771084338e-05,7.07395498392283e-05,1.7363344051446945,6000.0,51666.666666666664,0.019715224534501644,5666.666666666667,0.0027382256297918952,Small,0.009857612267250822,K - Financial and insurance activities,0,0,0,1,0
8402.0,Bankruptcy,2022-11-14 00:00:00.000000000,2004-10-26,18,2,-1737.6237623762377,0.00017378917378917377,0.00014454976303317535,0.523696682464455,5000.0,-18000.0,0.005698005698005697,-25666.666666666668,-0.1282051282051282,Small,0.042735042735042736,Q - Human health and social work activities,0,0,0,1,0
8403.0,Merger by absorption,2020-01-16 00:00:00.000000000,2004-11-02,16,0,-2400.247831474597,0.00015494321115126487,0.0001715612718828153,0.5386923901393355,7666.666666666667,324000.0,0.012712958182756843,25666.666666666668,-0.6104801239029427,Medium sized,0.0014842540010325247,K - Financial and insurance activities,0,0,0,0,1
8404.0,Merger by absorption,2020-12-29 00:00:00.000000000,2004-10-19,16,0,-15360.714285714288,2.7435480120902116e-05,8.188757807078419e-05,2.9403192227619708,2000.0,-12000.0,0.01743780516159033,-3333.3333333333335,-0.019530341780981165,Small,0.0013950244129272262,F - Construction,0,0,0,1,0
8405.0,Bankruptcy,2020-11-16 00:00:00.000000000,2004-11-03,16,2,10424.242424242424,0.00040988372093023255,0.0004956063268892794,1.1177504393673112,0.0,59666.666666666664,0.056686046511627904,24000.0,-0.3444767441860465,Small,0.0,I - Accommodation and food service activities,0,0,0,1,0
8406.0,Liquidation,2020-11-16 00:00:00.000000000,2004-11-08,16,4,1768.9320388349518,0.0005181119648737651,0.0016503496503496506,2.804195804195804,14333.333333333334,67333.33333333333,0.009879253567508232,40333.333333333336,0.20252469813391877,Small,0.047200878155872664,F - Construction,0,0,0,1,0
8407.0,Merger by absorption,2022-04-29 00:00:00.000000000,2004-11-04,18,0,-70809.52380952382,0.0003382649630127774,0.00041331142152834833,0.981922760887428,30000.0,130333.33333333334,0.0242098184263618,103333.33333333333,-0.013449899125756557,Small,0.0605245460659045,N - Administrative and support service activities,0,0,0,1,0
8408.0,Merger by absorption,2022-07-01 00:00:00.000000000,2004-11-09,18,0,2065.8591975775926,0.0004213997801392451,0.0011025886864813037,2.265580057526366,126000.0,508666.6666666667,0.0032979113228288753,470333.3333333333,0.37596189080249176,Small,0.13851227555881276,F - Construction,0,0,0,0,1
8409.0,Consolidation of shares in one person's possession,2011-03-29 00:00:00.000000000,2004-11-12,7,3,-2898.876404494382,0.00022480620155038757,0.0003352601156069364,0.4855491329479769,1000.0,32666.666666666664,0.031007751937984496,10000.0,0.011627906976744186,Small,0.011627906976744186,I - Accommodation and food service activities,0,0,0,1,0
8410.0,Bankruptcy,2022-06-28 00:00:00.000000000,2004-11-15,18,2,-1280.8988764044943,0.0002017543859649123,0.00017164179104477614,0.3358208955223881,1333.3333333333333,2333.3333333333335,0.09649122807017543,-4000.0,-0.5,Small,0.03508771929824561,I - Accommodation and food service activities,0,0,0,1,0
8411.0,Liquidation,2021-12-23 00:00:00.000000000,2004-11-24,17,4,24539.56834532374,8.008404182546663e-05,0.0019080325960419094,1.9697322467986031,10666.666666666666,37000.0,0.0,32333.333333333336,0.0018078764780611748,Medium sized,0.0015635688458907455,"M - Professional, scientific and technical activities",0,0,0,0,1
8412.0,Liquidation,2019-12-18 00:00:00.000000000,2004-11-25,15,4,11653.543307086615,3.7162162162162165e-05,8.452868852459017e-05,1.4487704918032787,52333.333333333336,66000.0,0.0222972972972973,-108666.66666666667,0.06824324324324324,Small,0.03536036036036036,H - Transportation and storage,0,0,0,1,0
8413.0,Bankruptcy,2019-12-24 00:00:00.000000000,2004-11-29,15,2,58000.0,0.0002974137931034483,0.00032394366197183096,1.0187793427230045,12000.0,14666.666666666666,0.01939655172413793,11666.666666666666,0.20474137931034486,Small,0.07758620689655173,"M - Professional, scientific and technical activities",0,0,0,1,0
8414.0,Merger by absorption,2020-12-30 00:00:00.000000000,2004-12-01,16,0,1548.1239804241434,8.535300316122235e-05,0.00024846625766871165,2.8803680981595092,0.0,84500.0,0.15964172813487884,83000.0,0.1559536354056902,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8415.0,Liquidation,2019-10-28 00:00:00.000000000,2004-12-03,15,4,3342.105263157895,0.0006850393700787401,0.0012083333333333334,1.5416666666666667,7333.333333333333,20000.0,0.0,16000.0,0.007874015748031496,Small,0.17322834645669288,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
8416.0,Liquidation,2022-02-25 00:00:00.000000000,2004-11-25,18,4,1204.6263345195728,0.0008589364844903989,0.00923015873015873,9.579365079365079,70000.0,94333.33333333333,0.002954209748892171,86333.33333333333,0.013293943870014771,Small,0.155096011816839,K - Financial and insurance activities,1,0,0,0,0
